id,facility_name,num,street,city,state,zip,municipal,category_cd,description,p_code,fdo,bus_st_date,seat_count,noroom,sq_feet,status,placard_st,x,y,address
57617,Mama Pepino's,44,Monongahela Ave,Glassport,PA,15045,Glassport,201,Restaurant with Liquor,1,1998-08-20,1998-08-20,50,,0,1,1,,,44 Monongahela Ave Glassport PA 15045
57622,Mellon Middle School Cafeteria,11,Castle Shannon Boulevard,Pittsburgh,PA,15228,Mt Lebanon,651,School Full Service Kitchen,9,1998-08-03,1998-08-03,0,,2000,1,1,-80.0451943195787,40.3779450834665,11 Castle Shannon Boulevard Pittsburgh PA 15228
57623,Jefferson Middle  & Elem School Cafeteria,21,Moffett Street,Pittsburgh,PA,15243,Mt Lebanon,651,School Full Service Kitchen,9,1998-08-03,1998-08-03,0,,2000,1,1,-80.0608816199687,40.3823487169601,21 Moffett Street Pittsburgh PA 15243
57626,Groceria Italiano,237,Cedarville St,Pittsburgh,PA,15224,Pittsburgh-108,111,Supermarket,1,1998-08-21,1998-08-21,0,,3000,1,1,-79.948543372702,40.4618675795949,237 Cedarville St Pittsburgh PA 15224
57629,Gram's Place,2580,Brownsville Rd,Library,PA,15129,South Park,403,Child Food Service,1,1998-08-26,1998-08-26,0,,79,1,1,-79.9970216814484,40.2920903191653,2580 Brownsville Rd Library PA 15129
57639,China Bistro,4779,Wm Flynn Hwy,Allison Park,PA,15101,Hampton,211,Restaurant without Liquor,0,1998-08-31,1998-08-31,72,,0,7,1,,,4779 Wm Flynn Hwy Allison Park PA 15101
57648,Heights Tavern,1400,Crafton Boulevard,Pittsburgh,PA,15205,Crafton,201,Restaurant with Liquor,1,1998-09-04,1998-09-04,11,,0,1,1,-80.0563507183822,40.4378553214014,1400 Crafton Boulevard Pittsburgh PA 15205
57651,Carlynton School Dist Sports Field Concession Stand,,Franklin Ave,Carnegie,PA,15106,Carnegie,653,School Satellite Kitchen,1,1998-06-01,1998-06-01,0,,308,1,1,,,Franklin Ave Carnegie PA 15106
57662,Rainbow Kitchen,135,E 9th Ave,Homestead,PA,15120,Homestead,401,Adult Food Service,1,1998-09-01,1998-09-01,0,,6000,1,1,-79.9106966088499,40.4063102565788,135 E 9th Ave Homestead PA 15120
57671,Jerry D'Z Hangar,500,Flaugherty Run Rd,Coraopolis,PA,15108,Moon,201,Restaurant with Liquor,1,1998-09-04,1998-09-04,78,,0,7,1,-80.249408423971,40.5266121748276,500 Flaugherty Run Rd Coraopolis PA 15108
57685,Cafe Milano,134,6th Street,Pittsburgh,PA,15222,Pittsburgh-102,201,Restaurant with Liquor,1,1998-09-23,1998-09-23,115,,0,1,1,-80.0026420713085,40.4431037814908,134 6th Street Pittsburgh PA 15222
57688,4 Kids Child Care Center,404,Braddock Ave,Braddock,PA,15104,Braddock,403,Child Food Service,1,1998-09-18,1998-09-18,0,,380,1,1,-79.8714339807258,40.4046978222086,404 Braddock Ave Braddock PA 15104
57717,Sunoco A Plus Mini Market,7701,Penn Ave,Pittsburgh,PA,15221,Pittsburgh-114,114,Chain Retail/Convenience Store,1,1998-09-25,1998-09-25,0,,1600,1,1,-79.8932198465758,40.4466758466552,7701 Penn Ave Pittsburgh PA 15221
57723,Hotel Parry Restaurant,644,W 7th Ave,Homestead,PA,15120,West Homestead,201,Restaurant with Liquor,1,1998-09-29,1998-09-29,8,,0,7,1,-79.9232887490424,40.3977269109272,644 W 7th Ave Homestead PA 15120
57724,Bob Evans Restaurant #337,6541,Steubenville Pike,Pittsburgh,PA,15205,Robinson,212,Chain Restaurant without Liquor,1,1998-10-01,1998-10-01,167,,0,7,1,-80.1590240044404,40.4479648650796,6541 Steubenville Pike Pittsburgh PA 15205
57726,Rainbow's End Child Academy,2705,Murray Ave,Pittsburgh,PA,15217,Pittsburgh-114,403,Child Food Service,1,1998-09-30,1998-09-30,0,,160,7,1,,,2705 Murray Ave Pittsburgh PA 15217
57729,Phil's Citgo,5340,Perry Hwy,Pittsburgh,PA,15229,West View,113,Retail/Convenience Store,2,1998-10-01,1998-10-01,0,,230,7,1,,,5340 Perry Hwy Pittsburgh PA 15229
57731,Bayer Employee Cafeteria,100,Bayer Road  Bldg #6,Pittsburgh,PA,15205,Robinson,211,Restaurant without Liquor,1,1998-09-25,1998-09-25,255,,0,7,1,-80.1630215747659,40.4421645664578,100 Bayer Road  Bldg #6 Pittsburgh PA 15205
57739,Thai Place II,1034,Freeport Rd,Pittsburgh,PA,15238,Pittsburgh-112,201,Restaurant with Liquor,1,1998-10-09,1998-10-09,65,,0,1,1,-79.8857179006794,40.4869419657351,1034 Freeport Rd Pittsburgh PA 15238
57740,Napoli Pizzaria,2006,Murray Ave,Pittsburgh,PA,15217,Pittsburgh-114,211,Restaurant without Liquor,1,1998-10-09,1998-10-09,30,,0,7,1,-79.923025800937,40.4344128827279,2006 Murray Ave Pittsburgh PA 15217
57750,CVS / Pharmacy #2333,5242,Clairton Blvd,Pittsburgh,PA,15236,Baldwin Boro,116,Chain Packaged Food Only,2,1998-10-06,1998-10-06,0,,500,1,1,-79.970587270249,40.3431907204205,5242 Clairton Blvd Pittsburgh PA 15236
57751,Wendy's Old Fashioned Hamburgers #1622442,500,Lincoln Hwy,North Versailles,PA,15137,North Versailles,212,Chain Restaurant without Liquor,1,1998-10-09,1998-10-09,92,,0,7,1,,,500 Lincoln Hwy North Versailles PA 15137
57756,Cafe On The Strip,1814,Penn Avenue,Pittsburgh,PA,15222,Pittsburgh-102,212,Chain Restaurant without Liquor,1,1998-10-21,1998-10-21,30,,0,7,1,-79.9844084587617,40.4505613386095,1814 Penn Avenue Pittsburgh PA 15222
57758,Tender Care Learning Centers,10,N Meadows Dr,Wexford,PA,15090,Pine,651,School Full Service Kitchen,9,1998-10-19,1998-10-19,0,,638,1,1,,,10 N Meadows Dr Wexford PA 15090
57761,The Sewickley Cafe,409,Beaver St,Sewickley,PA,15143,Sewickley,211,Restaurant without Liquor,1,1998-10-22,1998-10-22,92,,0,7,1,-80.1814403103952,40.5412229106368,409 Beaver St Sewickley PA 15143
57766,Uncle Sam's Sandwich Bar,936,Freeport  Road,Pittsburgh,PA,15238,Pittsburgh-112,202,Chain Restaurant with Liquor,0,1998-10-26,1998-10-26,65,,0,7,1,-79.8926517056305,40.489094552026,936 Freeport  Road Pittsburgh PA 15238
57769,Washington Commons PCF,528,Dewey Avenue,Bridgeville,PA,15017,Bridgeville,304,Personal Care Boarding Home,1,1985-01-01,1985-01-01,0,56,0,1,1,-80.110875025228,40.3569204547461,528 Dewey Avenue Bridgeville PA 15017
57770,Arden Courts Personal Care / Monroeville # 343,120,Wyngate Drive,Monroeville,PA,15146,Monroeville,304,Personal Care Boarding Home,1,1985-01-01,1985-01-01,0,54,0,1,1,-79.7811034029364,40.4335131549266,120 Wyngate Drive Monroeville PA 15146
57783,Pat Catan's Craft Center #10,1250,Chartiers Ave,Mc Kees Rocks,PA,15136,McKees Rocks,115,Packaged Food Only,2,1998-10-21,1998-10-21,0,,10,1,1,-80.0736180313144,40.4654302300497,1250 Chartiers Ave Mc Kees Rocks PA 15136
57790,CVS / Pharmacy #7612,237,Monroeville Avenue,Turtle Creek,PA,15145,Turtle Creek,116,Chain Packaged Food Only,2,1998-10-30,1998-10-30,0,,500,1,1,-79.8231853367514,40.4062743910461,237 Monroeville Avenue Turtle Creek PA 15145
57792,Giant Eagle #0052,132,Ben Avon Heights Rd,Pittsburgh,PA,15237,Ohio,112,Chain Supermarket,1,1998-11-03,1998-11-03,0,,58500,1,1,-80.0691386522503,40.5216393149771,132 Ben Avon Heights Rd Pittsburgh PA 15237
57797,Forbes Road East Area Vo-Tech,607,Beatty Rd,Monroeville,PA,15146,Monroeville,651,School Full Service Kitchen,9,1998-09-14,1998-09-14,0,,800,1,1,-79.7487971115115,40.4504178044521,607 Beatty Rd Monroeville PA 15146
57799,D & T Country Corral,2622,Bowman Ave,Mc Keesport,PA,15132,McKeesport,201,Restaurant with Liquor,1,1998-11-05,1998-11-05,16,,0,1,1,-79.8348418124038,40.3578930306867,2622 Bowman Ave Mc Keesport PA 15132
57801,Fox's Pizza Den,407,6th Avenue,Tarentum,PA,15084,Tarentum,212,Chain Restaurant without Liquor,1,1998-11-02,1998-11-02,15,,0,1,1,,,407 6th Avenue Tarentum PA 15084
57812,Eaton Cutler Hammer Pittsburgh Headquarters,1000,Cherrington  Parkway,Coraopolis,PA,15108,Moon,211,Restaurant without Liquor,1,1998-11-10,1998-11-10,124,,0,1,1,,,1000 Cherrington  Parkway Coraopolis PA 15108
57819,Taco Bell #5594,4032,Wm Penn Hwy,Monroeville,PA,15146,Monroeville,212,Chain Restaurant without Liquor,1,1998-11-17,1998-11-17,90,,0,1,1,-79.7679320570168,40.4383520491979,4032 Wm Penn Hwy Monroeville PA 15146
57824,Carriage Inn Catering,1603,Lovedale  Road,Elizabeth,PA,15037,Lincoln,100,Caterer,1,1998-11-16,1998-11-16,0,,800,1,1,-79.8440243098508,40.2852712687482,1603 Lovedale  Road Elizabeth PA 15037
57827,Greyhound Frankstown Sunoco A Plus,6481,Fransktown Ave,Pittsburgh,PA,15206,Pittsburgh-112,114,Chain Retail/Convenience Store,1,1998-11-17,1998-11-17,0,,1000,1,1,,,6481 Fransktown Ave Pittsburgh PA 15206
57828,Taco Bell #15608,2802,Jacks Run Rd,Mc Keesport,PA,15131,White Oak,212,Chain Restaurant without Liquor,1,1985-01-01,1985-01-01,64,,0,1,1,-79.8070471625671,40.3376693338967,2802 Jacks Run Rd Mc Keesport PA 15131
57829,Taco Bell #5656,2300,Ardmore Boulevard,Pittsburgh,PA,15221,Forest Hills,212,Chain Restaurant without Liquor,1,1998-11-19,1998-11-19,68,,0,1,1,-79.8486998017831,40.4167747784878,2300 Ardmore Boulevard Pittsburgh PA 15221
57838,Capri Pizza,2103,Freeport Road,Natrona Heights,PA,15065,Harrison,211,Restaurant without Liquor,1,1998-11-17,1998-11-17,48,,0,1,1,-79.7213319341486,40.6270518342273,2103 Freeport Road Natrona Heights PA 15065
57839,US Steel Clairton Works #31393,400,State St / Rt  837,Clairton,PA,15025,Clairton,212,Chain Restaurant without Liquor,1,1998-11-19,1998-11-19,0,,0,1,1,-79.8743130862684,40.294003061726,400 State St / Rt  837 Clairton PA 15025
57842,Rite Aid Pharmacies #10922,200,Crafton Ingram Shopping Center,Pittsburgh,PA,15205,Crafton,116,Chain Packaged Food Only,2,1998-11-25,1998-11-25,0,,640,1,1,,,200 Crafton Ingram Shopping Center Pittsburgh PA 15205
57845,Cumberland Crossings At UPMC Passavant,9350,Babcock Boulevard,Pittsburgh,PA,15237,McCandless,304,Personal Care Boarding Home,1,1998-11-12,1998-11-12,0,100,0,1,1,,,9350 Babcock Boulevard Pittsburgh PA 15237
57852,Consulate Health Care Of Cheswick,3876,Saxonburg Boulevard,Cheswick,PA,15024,Indiana,308,Nursing Home,1,1998-11-19,1998-11-19,0,66,0,7,1,-79.8716491412058,40.5968955475633,3876 Saxonburg Boulevard Cheswick PA 15024
57857,Romp 'N Roll,1661,Sutter Road,Glenshaw,PA,15116,Shaler,211,Restaurant without Liquor,0,1998-12-04,1998-12-04,68,,0,7,1,,,1661 Sutter Road Glenshaw PA 15116
57863,Mr. Jack's Neighborhood,3184,McClure Ave,Pittsburgh,PA,15212,Pittsburgh-127,201,Restaurant with Liquor,1,1998-11-30,1998-11-30,30,,0,7,1,-80.0349424103953,40.4737853353457,3184 McClure Ave Pittsburgh PA 15212
57868,Lillen's Restaurant,535,E Ohio St,Pittsburgh,PA,15212,Pittsburgh-123,211,Restaurant without Liquor,1,1998-11-02,1998-11-02,30,,0,1,1,-79.9994049163654,40.4535031675143,535 E Ohio St Pittsburgh PA 15212
57869,Rite Aid Pharmacies #10903,10554,Perry Hwy,Wexford,PA,15090,McCandless,116,Chain Packaged Food Only,2,1998-12-09,1998-12-09,0,,300,1,1,-80.0529118152415,40.6117755850197,10554 Perry Hwy Wexford PA 15090
57871,Cheers Lounge,7082,Lemington  Avenue,Pittsburgh,PA,15206,Pittsburgh-112,201,Restaurant with Liquor,1,1998-12-09,1998-12-09,30,,0,7,1,-79.8965930793677,40.4691570778914,7082 Lemington  Avenue Pittsburgh PA 15206
57873,Save A Lot,4313,Walnut St,Mc Keesport,PA,15132,Versailles,112,Chain Supermarket,1,1998-12-10,1998-12-10,0,,11600,1,1,-79.8336933853579,40.3219335823086,4313 Walnut St Mc Keesport PA 15132
57877,Giant Eagle #60,4010,Monroeville Boulevard,Monroeville,PA,15146,Monroeville,112,Chain Supermarket,1,1998-12-04,1998-12-04,0,,82300,1,1,-79.7726641316603,40.432094206355,4010 Monroeville Boulevard Monroeville PA 15146
57895,Magee Women's Hospital Gift Shop,300,Halket  Street,Pittsburgh,PA,15213,Pittsburgh-104,115,Packaged Food Only,2,1998-12-23,1998-12-23,0,,3,1,1,-79.9615397099884,40.4370780557032,300 Halket  Street Pittsburgh PA 15213
57898,Longwood At Oakmont Personal Care,500,Cox Comb Hill / Rt #909,Verona,PA,15147,Plum,304,Personal Care Boarding Home,1,1998-12-28,1998-12-28,0,50,0,1,1,,,500 Cox Comb Hill / Rt #909 Verona PA 15147
57901,Panera Bread  #3482,942,Freeport Rd,Pittsburgh,PA,15238,Pittsburgh-112,212,Chain Restaurant without Liquor,1,1998-12-28,1998-12-28,197,,0,7,1,-79.8922540655386,40.488978970393,942 Freeport Rd Pittsburgh PA 15238
199901080001,The Pittsburgh Children's Museum,10,Childrens Way,Pittsburgh,PA,15212,Pittsburgh-122,401,Adult Food Service,1,1998-12-23,1998-12-23,0,,30,1,1,-80.0069699515627,40.4525884893432,10 Childrens Way Pittsburgh PA 15212
199901110004,Robert Morris University / Food Court-Student Ctr,6001,University Blvd,Coraopolis,PA,15108,Moon,405,University Food Service,1,1998-12-29,1998-12-29,0,,8100,1,1,-80.2157498249682,40.519733429156,6001 University Blvd Coraopolis PA 15108
199901110005,Wendy's Old Fashioned Hamburgers #1632608,9,Quaker Village / Route  65,Leetsdale,PA,15056,Leetsdale,212,Chain Restaurant without Liquor,1,1998-12-29,1998-12-29,94,,0,7,1,,,9 Quaker Village / Route  65 Leetsdale PA 15056
199901120002,Rocky's Restaurant,4759,Liberty Avenue,Pittsburgh,PA,15224,Pittsburgh-108,211,Restaurant without Liquor,0,1999-01-06,1999-01-06,30,,0,1,1,-79.9481147258135,40.4613562187119,4759 Liberty Avenue Pittsburgh PA 15224
199901120007,Piper's Pub,1828,E Carson St,Pittsburgh,PA,15203,Pittsburgh-117,201,Restaurant with Liquor,1,1999-01-11,1999-01-11,62,,0,1,1,-79.9794567516986,40.4284288553095,1828 E Carson St Pittsburgh PA 15203
199901130004,Peter Allen's Italian,613,Penn Avenue,Pittsburgh,PA,15222,Pittsburgh-102,201,Restaurant with Liquor,1,1997-12-09,1997-12-09,96,,0,1,1,-80.001982791922,40.4431103158404,613 Penn Avenue Pittsburgh PA 15222
199901130005,Adrian's Pizza,2562,Brandt School Road,Wexford,PA,15090,Franklin Park,211,Restaurant without Liquor,0,1999-01-05,1999-01-05,0,,0,1,1,-80.0888752329573,40.6112730038811,2562 Brandt School Road Wexford PA 15090
199901140003,Western Psychiatric Institute & Clinic,3811,O'Hara  Street,Pittsburgh,PA,15213,Pittsburgh-104,411,Hospital/Other Institution,0,1999-01-06,1999-01-06,0,,1500,1,1,,,3811 O'Hara  Street Pittsburgh PA 15213
199901140005,McClaren's,2000,Whitaker  Way,Homestead,PA,15120,Munhall,201,Restaurant with Liquor,1,1999-01-07,1999-01-07,30,,0,1,1,-79.8901624557038,40.4031109202005,2000 Whitaker  Way Homestead PA 15120
199901150003,Sunoco  #7278,339,Cochran Road,Pittsburgh,PA,15228,Mt Lebanon,114,Chain Retail/Convenience Store,1,1998-12-18,1998-12-18,0,,1250,7,1,-80.0527807014381,40.3825837841247,339 Cochran Road Pittsburgh PA 15228
199901200001,Holy Cross Academy Early Childhood Center,1000,Avila Court,Pittsburgh,PA,15237,Ross,651,School Full Service Kitchen,9,1998-10-06,1998-10-06,0,,900,1,1,-80.0396614427654,40.5390546435211,1000 Avila Court Pittsburgh PA 15237
199901200003,Sunoco  #7279,3505,Library  Road,Pittsburgh,PA,15234,Castle Shannon,114,Chain Retail/Convenience Store,1,1999-01-12,1999-01-12,0,,1200,7,1,-80.0144890833586,40.3663443273682,3505 Library  Road Pittsburgh PA 15234
199901250009,Robert Morris RoMo ' s Cafe,6001,University  Boulevard,Coraopolis,PA,15108,Moon,211,Restaurant without Liquor,1,1999-01-12,1999-01-12,130,,0,1,1,-80.2157498249682,40.519733429156,6001 University  Boulevard Coraopolis PA 15108
199901250011,Pizza Milano,1304,5th Avenue,Pittsburgh,PA,15219,Pittsburgh-101,201,Restaurant with Liquor,1,1999-01-21,1999-01-21,122,,0,1,1,-79.987976479466,40.438576573551,1304 5th Avenue Pittsburgh PA 15219
199901250012,Wendy's Old Fashioned Hamburgers #2360,8703,University Blvd,Coraopolis,PA,15108,Moon,212,Chain Restaurant without Liquor,1,1999-01-21,1999-01-21,92,,0,7,1,-80.2226574594359,40.5060120095933,8703 University Blvd Coraopolis PA 15108
199901260001,Hoople's,2221,Brownsville Rd,Pittsburgh,PA,15210,Pittsburgh-129,201,Restaurant with Liquor,1,1999-01-22,1999-01-22,24,,0,7,1,-79.9859731251261,40.3907212965094,2221 Brownsville Rd Pittsburgh PA 15210
199901260002,Wal-Mart Super Center #2588,100,Wal-Mart Dr,North Versailles,PA,15137,North Versailles,112,Chain Supermarket,1,1999-01-25,1999-01-25,0,,52000,1,1,,,100 Wal-Mart Dr North Versailles PA 15137
199901280001,Chubby's Pizza & Hoagies,3625,California Ave,Pittsburgh,PA,15212,Pittsburgh-127,211,Restaurant without Liquor,1,1999-01-25,1999-01-25,0,,0,1,1,-80.0415925177463,40.4809317903532,3625 California Ave Pittsburgh PA 15212
199901280002,Wendy's Old Fashioned Hamburgers #1632596,4679,Wm Flynn Hwy,Allison Park,PA,15101,Hampton,212,Chain Restaurant without Liquor,1,1999-01-25,1999-01-25,94,,0,7,1,,,4679 Wm Flynn Hwy Allison Park PA 15101
199901280004,Christopher A Smith Terrace,2829,Bedford Ave,Pittsburgh,PA,15219,Pittsburgh-105,211,Restaurant without Liquor,1,1999-01-19,1999-01-19,60,,0,1,1,-79.9688296660816,40.4535468081395,2829 Bedford Ave Pittsburgh PA 15219
199902010001,Skylark Motor Inn Restaurant,225,Moon Clinton Rd,Coraopolis,PA,15108,Moon,201,Restaurant with Liquor,1,1999-01-28,1999-01-28,30,,0,7,1,-80.225372973336,40.5125265755704,225 Moon Clinton Rd Coraopolis PA 15108
199902090001,Urban League Of Pgh Charter School Cafe,327,N Negley,Pittsburgh,PA,15206,Pittsburgh-111,653,School Satellite Kitchen,1,1999-01-29,1999-01-29,0,,100,7,1,,,327 N Negley Pittsburgh PA 15206
199902090006,Cellone's--Stale Division,397,Washington Avenue,Bridgeville,PA,15017,Bridgeville,172,Food Processor,1,1999-01-25,1999-01-25,0,,2500,1,1,-80.1111606410498,40.3602441531628,397 Washington Avenue Bridgeville PA 15017
199902110005,Don's Bar & Grill,207,Bettis Rd,West Mifflin,PA,15122,West Mifflin,201,Restaurant with Liquor,1,1999-02-09,1999-02-09,30,,0,1,1,-79.8939555672766,40.3579872313474,207 Bettis Rd West Mifflin PA 15122
199902120001,Fran's Place,437,Grant Street,Pittsburgh,PA,15219,Pittsburgh-102,114,Chain Retail/Convenience Store,2,1999-02-10,1999-02-10,0,,30,1,1,-79.9973223977977,40.4391492107985,437 Grant Street Pittsburgh PA 15219
199902170006,North Braddock VFD INC,1318,Wolfe Avenue,Braddock,PA,15104,North Braddock,408,Firehall with Liquor,1,1999-02-10,1999-02-10,25,,0,1,1,-79.8453825371389,40.4050600430377,1318 Wolfe Avenue Braddock PA 15104
199902190002,Sharp Edge Creekhouse,288,Steuben  Street,Pittsburgh,PA,15205,Pittsburgh-128,202,Chain Restaurant with Liquor,1,1999-02-19,1999-02-19,96,,0,1,1,,,288 Steuben  Street Pittsburgh PA 15205
199902220002,P & W Mini Mart,410,Scenery Dr,Elizabeth,PA,15037,Elizabeth Township,114,Chain Retail/Convenience Store,1,1999-02-12,1999-02-12,0,,2200,7,1,-79.8391999058893,40.27652960517,410 Scenery Dr Elizabeth PA 15037
199902240008,Plaza Lounge,995,Greensburg Pk,East Pittsburgh,PA,15112,Wilkins,201,Restaurant with Liquor,1,1999-02-16,1999-02-16,76,,0,7,1,,,995 Greensburg Pk East Pittsburgh PA 15112
199902240009,B P O E / Elks Club #577 Wilkinsburg,718,Brown Ave,Turtle Creek,PA,15145,Wilkins,201,Restaurant with Liquor,1,1999-02-19,1999-02-19,70,,0,1,1,-79.8363122794418,40.427903993062,718 Brown Ave Turtle Creek PA 15145
199903020002,Amili's Pizzeria,1021,Brownsville  Road,Pittsburgh,PA,15210,Pittsburgh-129,212,Chain Restaurant without Liquor,1,1999-02-26,1999-02-26,0,,0,1,1,-79.9918312866489,40.4062959663017,1021 Brownsville  Road Pittsburgh PA 15210
199903020005,Allegheny Valley VFC Station #1 - Harwick,851,Parkway Drive,Harwick,PA,15049,Springdale Borough,401,Adult Food Service,2,1999-03-01,1999-03-01,0,,200,1,1,-79.8023096165042,40.5495305820038,851 Parkway Drive Harwick PA 15049
199903020006,Pizza Parma,217,S Highland Ave,Pittsburgh,PA,15206,Pittsburgh-107,211,Restaurant without Liquor,1,1999-02-26,1999-02-26,0,,0,1,1,-79.9247989105195,40.4583904909641,217 S Highland Ave Pittsburgh PA 15206
199903030004,Keystone Oaks Middle School Cafeteria,1002,Kelton Avenue,Pittsburgh,PA,15216,Mt Lebanon,651,School Full Service Kitchen,9,1999-01-29,1999-01-29,0,,500,1,1,-80.029365885613,40.3867136580092,1002 Kelton Avenue Pittsburgh PA 15216
199903090001,Jewish Community Center South Hills - Kitchen,345,Kane Boulevard,Pittsburgh,PA,15243,Scott,410,Community Service Facility,1,1999-01-13,1999-01-13,0,,220,1,1,-80.0857101533224,40.37515098276,345 Kane Boulevard Pittsburgh PA 15243
199903090002,Laser Storm,7715,McKnight Road,Pittsburgh,PA,15237,Ross,211,Restaurant without Liquor,1,1999-03-05,1999-03-05,30,,0,1,1,-80.0181413961736,40.5468020077119,7715 McKnight Road Pittsburgh PA 15237
199903100001,Schmidt's Bar,3069,Cliff Mine Road,Coraopolis,PA,15108,Findlay,201,Restaurant with Liquor,1,1999-03-02,1999-03-02,58,,0,7,1,-80.1980238865636,40.4532283593801,3069 Cliff Mine Road Coraopolis PA 15108
199903100008,Hidy's Cafe,115,W Braddock Ave,Braddock,PA,15104,Rankin,201,Restaurant with Liquor,1,1999-03-05,1999-03-05,43,,0,1,1,-79.8772726347304,40.4078708501663,115 W Braddock Ave Braddock PA 15104
199903120002,CVS / Pharmacy #2348,3440,Forbes Ave,Pittsburgh,PA,15213,Pittsburgh-104,116,Chain Packaged Food Only,2,1999-03-10,1999-03-10,0,,2000,1,1,-79.9599288157322,40.4392665908006,3440 Forbes Ave Pittsburgh PA 15213
199903230002,Atria Senior Living,5300,Clairton  Boulevard,Pittsburgh,PA,15236,Baldwin Boro,304,Personal Care Boarding Home,1,1999-03-02,1999-03-02,0,99,0,1,1,-79.9710796302326,40.3428086251848,5300 Clairton  Boulevard Pittsburgh PA 15236
199904050002,Kelly's Korner,285,45th St,Pittsburgh,PA,15201,Pittsburgh-109,201,Restaurant with Liquor,1,1987-02-09,1987-02-09,30,,0,1,1,-79.9569105081952,40.4706529934541,285 45th St Pittsburgh PA 15201
199904070001,China Taste,630,E Ohio St,Pittsburgh,PA,15212,Pittsburgh-123,211,Restaurant without Liquor,0,1999-04-05,1999-04-05,12,,0,1,1,-79.9981163759825,40.4541317820937,630 E Ohio St Pittsburgh PA 15212
199904130002,McKeesport Palisades Event Center,100,5th  Avenue,Mc Keesport,PA,15132,McKeesport,203,Banquet Hall,1,1999-04-09,1999-04-09,300,,0,1,1,-79.8684614932647,40.3503956536448,100 5th  Avenue Mc Keesport PA 15132
